"gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"entrezgene_id"
"ENSG00000197903"	"HIST1H2BK"	"6"	27106073	27114619	"-"	85236
"ENSG00000106211"	"HSPB1"	"7"	75931861	75933612	"+"	3315
"ENSG00000173113"	"TRMT112"	"11"	64083932	64085556	"-"	51504
"ENSG00000151014"	"CCRN4L"	"4"	139936943	139966906	"+"	25819
"ENSG00000100285"	"NEFH"	"22"	29876219	29887379	"+"	4744
"ENSG00000112796"	"ENPP5"	"6"	46126924	46138708	"-"	59084
"ENSG00000167261"	"DPEP2"	"16"	68021297	68034489	"-"	64174
"ENSG00000145730"	"PAM"	"5"	102089685	102366809	"+"	5066
"ENSG00000214788"	"OOSP1"	"11"	59705928	59712807	"+"	NA
"ENSG00000188886"	"ASTL"	"2"	96789589	96804175	"-"	431705
"ENSG00000115461"	"IGFBP5"	"2"	217536828	217560248	"-"	3488
"ENSG00000197140"	"ADAM32"	"8"	38964509	39142430	"+"	203102
"ENSG00000132122"	"SPATA6"	"1"	48761044	48937845	"-"	54558
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	554313
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	121504
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8370
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8368
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8366
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8367
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8365
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8364
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8362
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8363
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8361
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8360
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8359
"ENSG00000198339"	"HIST1H4I"	"6"	27107076	27108418	"+"	8294
"ENSG00000149507"	"OOSP2"	"11"	59807748	59815517	"+"	219990
"ENSG00000180318"	"ALX1"	"12"	85673885	85695562	"+"	8092
"ENSG00000185742"	"C11orf87"	"11"	109292846	109299840	"+"	399947
"ENSG00000157890"	"MEGF11"	"15"	66187417	66546085	"-"	84465
"ENSG00000139405"	"RITA1"	"12"	113623331	113630173	"+"	84934
"ENSG00000157856"	"DRC1"	"2"	26624784	26679579	"+"	92749
"ENSG00000149823"	"VPS51"	"11"	64856796	64879332	"+"	738
"ENSG00000129864"	"VCY"	"Y"	16097652	16098393	"-"	353513
"ENSG00000129864"	"VCY"	"Y"	16097652	16098393	"-"	9084
"ENSG00000124731"	"TREM1"	"6"	41235664	41254457	"-"	54210
"ENSG00000197880"	"MDS2"	"1"	23907985	23967058	"+"	NA
"ENSG00000136457"	"CHAD"	"17"	48541857	48546327	"-"	1101
"ENSG00000085382"	"HACE1"	"6"	105175968	105307794	"-"	57531
"ENSG00000146453"	"PNLDC1"	"6"	160221298	160241736	"+"	154197
"ENSG00000184825"	"HIST1H2AH"	"6"	27114861	27115317	"+"	85235
"ENSG00000185917"	"SETD4"	"21"	37406839	37451687	"-"	54093
"ENSG00000198774"	"RASSF9"	"12"	86198331	86230348	"-"	9182
"ENSG00000111704"	"NANOG"	"12"	7940390	7948655	"+"	79923
"ENSG00000044459"	"CNTLN"	"9"	17134980	17503921	"+"	54875
"ENSG00000187583"	"PLEKHN1"	"1"	901877	911245	"+"	84069
"ENSG00000104327"	"CALB1"	"8"	91070836	91107703	"-"	793
"ENSG00000214513"	"NOTO"	"2"	73429386	73439641	"+"	344022
"ENSG00000149289"	"ZC3H12C"	"11"	109964087	110042566	"+"	85463
"ENSG00000163915"	"C3orf65"	"3"	185430316	185447575	"+"	NA
"ENSG00000118007"	"STAG1"	"3"	136055077	136471220	"-"	10274
"ENSG00000160932"	"LY6E"	"8"	144099399	144105249	"+"	4061
"ENSG00000158050"	"DUSP2"	"2"	96808905	96811179	"-"	1844
"ENSG00000174502"	"SLC26A9"	"1"	205882176	205912588	"-"	115019
"ENSG00000149516"	"MS4A3"	"11"	59824060	59838601	"+"	932
"ENSG00000188199"	"NUTM2B"	"10"	81462983	81474437	"+"	729262
"ENSG00000126010"	"GRPR"	"X"	16141679	16171144	"+"	2925
"ENSG00000069011"	"PITX1"	"5"	134363425	134370503	"-"	5307
"ENSG00000105369"	"CD79A"	"19"	42381190	42385439	"+"	973
"ENSG00000161638"	"ITGA5"	"12"	54789045	54813244	"-"	3678
"ENSG00000134107"	"BHLHE40"	"3"	5020801	5027008	"+"	8553
"ENSG00000133116"	"KL"	"13"	33590207	33640282	"+"	9365
"ENSG00000118245"	"TNP1"	"2"	217724181	217724787	"-"	7141
"ENSG00000144712"	"CAND2"	"3"	12837971	12913415	"+"	23066
"ENSG00000182798"	"MAGEB17"	"X"	16185604	16189587	"+"	645864
"ENSG00000126432"	"PRDX5"	"11"	64085560	64089283	"+"	25824
"ENSG00000108786"	"HSD17B1"	"17"	40701232	40707231	"+"	3292
"ENSG00000096264"	"NCR2"	"6"	41303393	41318625	"+"	9436
"ENSG00000129862"	"VCY1B"	"Y"	16168097	16168838	"+"	353513
"ENSG00000129862"	"VCY1B"	"Y"	16168097	16168838	"+"	9084
"ENSG00000100296"	"THOC5"	"22"	29901868	29951205	"-"	8563
"ENSG00000142676"	"RPL11"	"1"	24018269	24022915	"+"	6135
"ENSG00000119917"	"IFIT3"	"10"	91087651	91100728	"+"	3437
"ENSG00000233051"	"MICA"	"HSCHR6_MHC_COX"	31358053	31374512	"+"	100507436
"ENSG00000158352"	"SHROOM4"	"X"	50334647	50557302	"-"	57477
"ENSG00000135632"	"SMYD5"	"2"	73441350	73454365	"+"	10322
"ENSG00000235744"	"HLA-DOA"	"HSCHR6_MHC_DBB"	32949907	32955340	"-"	3111
"ENSG00000112812"	"PRSS16"	"6"	27215480	27224403	"+"	10279
"ENSG00000075073"	"TACR2"	"10"	71163659	71176623	"-"	6865
"ENSG00000151320"	"AKAP6"	"14"	32798479	33300567	"+"	9472
"ENSG00000131437"	"KIF3A"	"5"	132028320	132073330	"-"	11127
"ENSG00000203896"	"LIME1"	"20"	62366815	62370456	"+"	54923
"ENSG00000176732"	"PFN4"	"2"	24338241	24346347	"-"	375189
"ENSG00000107831"	"FGF8"	"10"	103529899	103535854	"-"	2253
"ENSG00000109381"	"ELF2"	"4"	139949266	140098372	"-"	1998
"ENSG00000186792"	"HYAL3"	"3"	50330262	50336899	"-"	8372
"ENSG00000235676"	"ABHD16A"	"HSCHR6_MHC_COX"	31642141	31658607	"-"	7920
"ENSG00000133193"	"FAM104A"	"17"	71203492	71232892	"-"	84923
"ENSG00000047230"	"CTPS2"	"X"	16606126	16731059	"-"	56474
"ENSG00000166578"	"IQCD"	"12"	113633246	113658899	"-"	115811
"ENSG00000164007"	"CLDN19"	"1"	43198764	43205925	"-"	149461
"ENSG00000261579"	"MED22"	"HG79_PATCH"	136216440	136223666	"-"	6837
"ENSG00000236287"	"ZBED5"	"11"	10833621	10880343	"-"	101928029
"ENSG00000236287"	"ZBED5"	"11"	10833621	10880343	"-"	58486
"ENSG00000130368"	"MAS1"	"6"	160327974	160329108	"+"	4142
"ENSG00000174165"	"ZDHHC24"	"11"	66288108	66313709	"-"	254359
"ENSG00000114999"	"TTL"	"2"	113239731	113299316	"+"	150465
"ENSG00000127334"	"DYRK2"	"12"	68042118	68059186	"+"	8445
"ENSG00000214026"	"MRPL23"	"11"	1968508	2005752	"+"	6150
"ENSG00000133121"	"STARD13"	"13"	33677272	33924767	"-"	90627
"ENSG00000091039"	"OSBPL8"	"12"	76745577	76953589	"-"	114882
"ENSG00000078070"	"MCCC1"	"3"	182733006	182833863	"-"	56922
"ENSG00000051128"	"HOMER3"	"19"	19040010	19052070	"-"	9454
"ENSG00000267855"	"NDUFA7"	"19"	8373490	8386280	"-"	4701
"ENSG00000110328"	"GALNT18"	"11"	11292423	11643552	"-"	374378
"ENSG00000134108"	"ARL8B"	"3"	5163905	5222596	"+"	55207
"ENSG00000144043"	"TEX261"	"2"	71213068	71222075	"-"	113419
"ENSG00000206493"	"HLA-E"	"HSCHR6_MHC_QBL"	30446762	30451500	"+"	3133
"ENSG00000166529"	"ZSCAN21"	"7"	99647390	99662661	"+"	7589
"ENSG00000170027"	"YWHAG"	"7"	75956116	75988348	"-"	7532
"ENSG00000104213"	"PDGFRL"	"8"	17433942	17501580	"+"	5157
"ENSG00000236250"	"STK19"	"HSCHR6_MHC_SSTO"	31930804	31941075	"+"	8859
"ENSG00000084090"	"STARD7"	"2"	96850597	96874563	"-"	56910
"ENSG00000187642"	"C1orf170"	"1"	910579	917497	"-"	84808
"ENSG00000148337"	"CIZ1"	"9"	130928343	130966662	"-"	25792
"ENSG00000148814"	"LRRC27"	"10"	134145614	134195010	"+"	101927515
"ENSG00000148814"	"LRRC27"	"10"	134145614	134195010	"+"	80313
"ENSG00000065361"	"ERBB3"	"12"	56473641	56497289	"+"	2065
"ENSG00000186094"	"AGBL4"	"1"	48998527	50489585	"-"	84871
"ENSG00000146700"	"SRCRB4D"	"7"	76018651	76039012	"-"	136853
"ENSG00000224186"	"C5orf66"	"5"	134368970	134691744	"+"	100996485
"ENSG00000124568"	"SLC17A1"	"6"	25783125	25832287	"-"	6568
"ENSG00000125520"	"SLC2A4RG"	"20"	62371214	62374858	"+"	56731
"ENSG00000171155"	"C1GALT1C1"	"X"	119759648	119764005	"-"	29071
"ENSG00000103245"	"NARFL"	"16"	779753	791329	"-"	64428
"ENSG00000108932"	"SLC16A6"	"17"	66263167	66287408	"-"	9120
"ENSG00000139767"	"SRRM4"	"12"	119419300	119600856	"+"	84530
"ENSG00000165246"	"NLGN4Y"	"Y"	16634518	16957530	"+"	22829
"ENSG00000081791"	"KIAA0141"	"5"	141303373	141321612	"+"	9812
"ENSG00000008294"	"SPAG9"	"17"	49039535	49198226	"-"	9043
"ENSG00000186453"	"FAM228A"	"2"	24397938	24423718	"+"	653140
"ENSG00000233927"	"RPS28"	"19"	8386042	8388224	"+"	6234
"ENSG00000167646"	"DNAAF3"	"19"	55670031	55678090	"-"	352909
"ENSG00000236446"	"CT47B1"	"X"	120006457	120009779	"-"	643311
"ENSG00000065308"	"TRAM2"	"6"	52362200	52441713	"-"	9697
"ENSG00000254598"	"CSNK2A3"	"11"	11373489	11374904	"-"	283106
"ENSG00000146038"	"DCDC2"	"6"	24171984	24358280	"-"	51473
"ENSG00000077380"	"DYNC1I2"	"2"	172543919	172604930	"+"	1781
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	100507170
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728096
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728090
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728082
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728075
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728072
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728062
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728049
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728042
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	728036
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	653282
"ENSG00000226685"	"CT47A12"	"X"	120011344	120066151	"-"	255313
"ENSG00000107295"	"SH3GL2"	"9"	17579080	17797127	"+"	6456
"ENSG00000137710"	"RDX"	"11"	110045605	110167447	"-"	5962
"ENSG00000198805"	"PNP"	"14"	20937113	20945253	"+"	4860
"ENSG00000134160"	"TRPM1"	"15"	31293264	31453476	"-"	4308
"ENSG00000106536"	"POU6F2"	"7"	39017598	39532694	"+"	11281
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	100507170
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728096
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728090
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728082
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728075
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728072
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728062
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728049
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728042
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	728036
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	653282
"ENSG00000226929"	"CT47A11"	"X"	120067700	120071012	"-"	255313
"ENSG00000111229"	"ARPC3"	"12"	110872630	110888227	"-"	10094
"ENSG00000259858"	"MGAM"	"HG7_PATCH"	141607613	141806547	"+"	8972
"ENSG00000137878"	"GCOM1"	"15"	57884106	58006943	"+"	100820829
"ENSG00000137878"	"GCOM1"	"15"	57884106	58006943	"+"	145781
"ENSG00000197081"	"IGF2R"	"6"	160390131	160534539	"+"	3482
"ENSG00000196550"	"FAM72A"	"1"	206136916	206155151	"+"	729533
"ENSG00000138802"	"SEC24B"	"4"	110354928	110462052	"+"	10427
"ENSG00000262156"	"APOBEC3A"	"HSCHR22_1_CTG2"	39353528	39358842	"+"	100913187
"ENSG00000262156"	"APOBEC3A"	"HSCHR22_1_CTG2"	39353528	39358842	"+"	200315
"ENSG00000115604"	"IL18R1"	"2"	102927989	103015218	"+"	8809
"ENSG00000162373"	"BEND5"	"1"	49193195	49242641	"-"	79656
"ENSG00000114209"	"PDCD10"	"3"	167401086	167452727	"-"	11235
"ENSG00000180694"	"TMEM64"	"8"	91634223	91803860	"-"	169200
"ENSG00000213719"	"CLIC1"	"6"	31698358	31707540	"-"	1192
"ENSG00000136527"	"TRA2B"	"3"	185633694	185655924	"-"	6434
"ENSG00000136444"	"RSAD1"	"17"	48556161	48563336	"+"	55316
"ENSG00000117385"	"LEPRE1"	"1"	43212006	43232755	"-"	64175
"ENSG00000229328"	"OR2W1"	"HSCHR6_MHC_DBB"	29012004	29013031	"-"	26692
"ENSG00000166888"	"STAT6"	"12"	57489191	57525922	"-"	6778
"ENSG00000159228"	"CBR1"	"21"	37442239	37445464	"+"	873
"ENSG00000184117"	"NIPSNAP1"	"22"	29950797	29977326	"-"	8508
"ENSG00000169906"	"S100G"	"X"	16668281	16672793	"+"	795
"ENSG00000160410"	"SHKBP1"	"19"	41082757	41097305	"+"	92799
"ENSG00000168071"	"CCDC88B"	"11"	64107695	64125006	"+"	283234
"ENSG00000189320"	"FAM180A"	"7"	135413096	135433594	"-"	389558
"ENSG00000174891"	"RSRC1"	"3"	157823644	158263519	"+"	51319
"ENSG00000134109"	"EDEM1"	"3"	5229331	5261642	"+"	9695
"ENSG00000198049"	"AVPR1B"	"1"	206223976	206231639	"+"	553
"ENSG00000262970"	"ACER3"	"HG414_PATCH"	76571911	76737841	"+"	55331
"ENSG00000131126"	"TEX101"	"19"	43905648	43922763	"+"	83639
"ENSG00000231672"	"DIRC3"	"2"	218148742	218621316	"-"	729582
"ENSG00000188290"	"HES4"	"1"	934342	935552	"-"	57801
"ENSG00000169895"	"SYAP1"	"X"	16737755	16783459	"+"	94056
"ENSG00000109606"	"DHX15"	"4"	24519064	24586173	"-"	1665
"ENSG00000228570"	"NUTM2E"	"10"	81601114	81610632	"+"	NA
"ENSG00000145623"	"OSMR"	"5"	38845960	38945698	"+"	9180
"ENSG00000196533"	"C1orf186"	"1"	206238872	206288647	"-"	101929219
"ENSG00000196533"	"C1orf186"	"1"	206238872	206288647	"-"	440712
"ENSG00000173262"	"SLC2A14"	"12"	7965108	8043744	"-"	144195
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	100507170
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728096
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728090
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728082
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728075
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728072
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728062
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728049
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728042
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	728036
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	653282
"ENSG00000224089"	"CT47A10"	"X"	120072561	120075873	"-"	255313
"ENSG00000159231"	"CBR3"	"21"	37507210	37518864	"+"	874
"ENSG00000262264"	"B3GNT6"	"HG414_PATCH"	76745442	76753017	"+"	192134
"ENSG00000213077"	"FAM106A"	"17"	18427880	18430160	"-"	NA
"ENSG00000076351"	"SLC46A1"	"17"	26721661	26734215	"-"	113235
"ENSG00000128512"	"DOCK4"	"7"	111366166	111846466	"-"	9732
"ENSG00000170242"	"USP47"	"11"	11862970	11980870	"+"	55031
"ENSG00000206492"	"GNL1"	"HSCHR6_MHC_QBL"	30498660	30514458	"-"	2794
"ENSG00000042304"	"C2orf83"	"2"	228474806	228498036	"-"	56918
"ENSG00000099282"	"TSPAN15"	"10"	71211229	71267425	"+"	23555
"ENSG00000171984"	"C20orf196"	"20"	5731039	5844558	"+"	149840
"ENSG00000225736"	"OR2B3"	"HSCHR6_MHC_DBB"	29053997	29055102	"-"	442184
"ENSG00000227858"	"ZFP57"	"HSCHR6_MHC_APD"	29640388	29641038	"-"	346171
"ENSG00000110888"	"CAPRIN2"	"12"	30862486	30907885	"-"	65981
"ENSG00000204010"	"IFIT1B"	"10"	91137813	91144962	"+"	439996
"ENSG00000172348"	"RCAN2"	"6"	46188475	46459709	"-"	10231
"ENSG00000187608"	"ISG15"	"1"	948803	949920	"+"	9636
"ENSG00000167264"	"DUS2"	"16"	68021649	68113223	"+"	54920
"ENSG00000229866"	"OR2J3"	"HSCHR6_MHC_DBB"	29079681	29080616	"+"	442186
"ENSG00000130584"	"ZBTB46"	"20"	62375019	62462597	"-"	140685
"ENSG00000123119"	"NECAB1"	"8"	91803778	91971636	"+"	64168
"ENSG00000189375"	"TBC1D28"	"17"	18538319	18565263	"-"	254272
"ENSG00000205279"	"CTXN3"	"5"	126984736	126994322	"+"	613212
"ENSG00000185745"	"IFIT1"	"10"	91152303	91163745	"+"	3434
"ENSG00000196188"	"CTSE"	"1"	206317459	206332104	"+"	1510
"ENSG00000112149"	"CD83"	"6"	14117872	14137149	"+"	9308
"ENSG00000117407"	"ARTN"	"1"	44398992	44402913	"+"	9048
"ENSG00000262875"	"CAPN5"	"HG414_PATCH"	76777976	76835592	"+"	726
"ENSG00000149809"	"TM7SF2"	"11"	64879317	64883856	"+"	7108
"ENSG00000135917"	"SLC19A3"	"2"	228549926	228582728	"-"	80704
"ENSG00000234218"	"MICB"	"HSCHR6_MHC_COX"	31453328	31466366	"+"	4277
"ENSG00000113648"	"H2AFY"	"5"	134669590	134735604	"-"	9555
"ENSG00000232945"	"OR2J2"	"HSCHR6_MHC_DBB"	29141329	29142369	"+"	26707
"ENSG00000070540"	"WIPI1"	"17"	66417089	66453654	"-"	55062
"ENSG00000150201"	"FXYD4"	"10"	43867090	43871783	"+"	53828
"ENSG00000237777"	"OR14J1"	"HSCHR6_MHC_DBB"	29274457	29275573	"+"	442191
"ENSG00000124466"	"LYPD3"	"19"	43964939	43969812	"-"	27076
"ENSG00000089199"	"CHGB"	"20"	5892076	5906007	"+"	1114
"ENSG00000133119"	"RFC3"	"13"	34392186	34540695	"+"	5983
"ENSG00000142197"	"DOPEY2"	"21"	37529080	37666572	"+"	9980
"ENSG00000076928"	"ARHGEF1"	"19"	42387228	42434302	"+"	100505585
"ENSG00000076928"	"ARHGEF1"	"19"	42387228	42434302	"+"	9138
"ENSG00000174938"	"SEZ6L2"	"16"	29882480	29910868	"-"	26470
"ENSG00000221910"	"OR2F2"	"7"	143632259	143633372	"+"	135948
"ENSG00000233312"	"C4B_2"	"HSCHR6_MHC_SSTO"	31941653	31962310	"+"	100293534
"ENSG00000233312"	"C4B_2"	"HSCHR6_MHC_SSTO"	31941653	31962310	"+"	721
"ENSG00000183260"	"ABHD16B"	"20"	62492566	62494341	"+"	140701
"ENSG00000242022"	"OR12D3"	"HSCHR6_MHC_DBB"	29341259	29417808	"-"	81797
"ENSG00000213215"	"OR2F1"	"7"	143657027	143658108	"+"	26211
"ENSG00000188157"	"AGRN"	"1"	955503	991496	"+"	375790
"ENSG00000221813"	"OR6B1"	"7"	143701022	143702068	"+"	135946
"ENSG00000227446"	"OR12D2"	"HSCHR6_MHC_DBB"	29364252	29365320	"+"	26529
"ENSG00000149534"	"MS4A2"	"11"	59855734	59863444	"+"	2206
"ENSG00000151322"	"NPAS3"	"14"	33404139	34273382	"+"	64067
"ENSG00000102158"	"MAGT1"	"X"	77081861	77151090	"-"	84061
"ENSG00000152778"	"IFIT5"	"10"	91174343	91180758	"+"	24138
"ENSG00000144713"	"RPL32"	"3"	12875984	12883087	"-"	6161
"ENSG00000086712"	"TXLNG"	"X"	16804550	16862642	"+"	55787
"ENSG00000129422"	"MTUS1"	"8"	17501304	17658426	"-"	57509
"ENSG00000133661"	"SFTPD"	"10"	81697496	81742370	"-"	6441
"ENSG00000132781"	"MUTYH"	"1"	45794835	45806142	"-"	4595
"ENSG00000105887"	"MTPN"	"7"	135611509	135662101	"-"	767558
"ENSG00000105887"	"MTPN"	"7"	135611509	135662101	"-"	136319
"ENSG00000092529"	"CAPN3"	"15"	42640301	42704516	"+"	825
"ENSG00000107833"	"NPM3"	"10"	103541082	103543170	"-"	10360
"ENSG00000162374"	"ELAVL4"	"1"	50513686	50669458	"+"	1996
"ENSG00000115009"	"CCL20"	"2"	228678558	228682272	"+"	6364
"ENSG00000131018"	"SYNE1"	"6"	152442819	152958936	"-"	23345
"ENSG00000125630"	"POLR1B"	"2"	113299492	113334635	"+"	84172
"ENSG00000146233"	"CYP39A1"	"6"	46517541	46620523	"-"	51302
"ENSG00000111537"	"IFNG"	"12"	68548548	68553527	"-"	3458
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	100507170
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728096
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728090
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728082
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728075
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728072
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728062
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728049
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728042
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	728036
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	653282
"ENSG00000226600"	"CT47A9"	"X"	120077421	120080733	"-"	255313
"ENSG00000178031"	"ADAMTSL1"	"9"	18473892	18910948	"+"	92949
"ENSG00000186815"	"TPCN1"	"12"	113658855	113736390	"+"	53373
"ENSG00000152137"	"HSPB8"	"12"	119616447	119658936	"+"	26353
"ENSG00000133636"	"NTS"	"12"	86268073	86276770	"+"	4922
"ENSG00000089195"	"TRMT6"	"20"	5917881	5931182	"-"	51605
"ENSG00000144366"	"GULP1"	"2"	189156396	189460653	"+"	51454
"ENSG00000183060"	"LYSMD4"	"15"	100255902	100273766	"-"	145748
"ENSG00000101150"	"TPD52L2"	"20"	62496596	62522898	"+"	7165
"ENSG00000064651"	"SLC12A2"	"5"	127419458	127525380	"+"	6558
"ENSG00000256762"	"STH"	"17"	44076616	44077060	"+"	246744
"ENSG00000184492"	"FOXD4L1"	"2"	114256661	114258728	"+"	200350
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	100507170
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728096
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728090
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728082
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728075
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728072
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728062
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728049
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728042
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	728036
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	653282
"ENSG00000230347"	"CT47A8"	"X"	120082282	120085594	"-"	255313
"ENSG00000267697"	"LUZP6"	"7"	135612022	135612198	"-"	767558
"ENSG00000135473"	"PAN2"	"12"	56710007	56727837	"-"	9924
"ENSG00000169604"	"ANTXR1"	"2"	69240310	69476459	"+"	84168
"ENSG00000115507"	"OTX1"	"2"	63277192	63284971	"+"	5013
"ENSG00000177335"	"C8orf31"	"8"	144120626	144141359	"+"	286122
"ENSG00000066468"	"FGFR2"	"10"	123237848	123357972	"-"	2263
"ENSG00000011007"	"TCEB3"	"1"	24069645	24088549	"+"	6924
"ENSG00000123977"	"DAW1"	"2"	228735770	228789060	"+"	164781
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	100507170
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728096
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728090
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728082
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728075
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728072
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728062
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728049
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728042
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	728036
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	653282
"ENSG00000228517"	"CT47A7"	"X"	120087142	120090454	"-"	255313
"ENSG00000169926"	"KLF13"	"15"	31619058	31727868	"+"	51621
"ENSG00000143369"	"ECM1"	"1"	150480538	150486265	"+"	1893
"ENSG00000183273"	"CCDC60"	"12"	119772517	119978852	"+"	160777
"ENSG00000181072"	"CHRM2"	"7"	136553416	136705002	"+"	1129
"ENSG00000135956"	"TMEM127"	"2"	96914254	96931732	"-"	55654
"ENSG00000163486"	"SRGAP2"	"1"	206516200	206637783	"+"	653464
"ENSG00000163486"	"SRGAP2"	"1"	206516200	206637783	"+"	647135
"ENSG00000163486"	"SRGAP2"	"1"	206516200	206637783	"+"	23380
"ENSG00000214819"	"CDRT15L2"	"17"	20483037	20484224	"+"	256223
"ENSG00000110077"	"MS4A6A"	"11"	59939081	59952139	"-"	64231
"ENSG00000115145"	"STAM2"	"2"	152973315	153032506	"-"	10254
"ENSG00000253250"	"C8orf88"	"8"	91970865	91997485	"-"	100127983
"ENSG00000243477"	"NAT6"	"3"	50333833	50336852	"-"	24142
"ENSG00000141219"	"C17orf80"	"17"	71228372	71245091	"+"	55028
"ENSG00000182050"	"MGAT4C"	"12"	86372516	87232681	"-"	25834
